"order_id","order_date","product_name","category_name","quantity","sale_amount","profit","ship_country","customer"
10490,1997-03-31,Rhönbräu Klosterbier,Beverages,36,223.19999313354492,-9.360008239746094,Venezuela,HILARION-Abastos
10491,1997-03-31,Gula Malacca,Condiments,15,197.624998614192,-21.712485145032474,Portugal,Furia Bacalhau e Frutos do Mar
10491,1997-03-31,Original Frankfurter grüne Soße,Condiments,7,61.87999729633333,-9.449997872114182,Portugal,Furia Bacalhau e Frutos do Mar
10492,1997-04-01,NuNuCa Nuß-Nougat-Creme,Confections,60,638.3999886274338,-47.40000978112221,Canada,Bottom-Dollar Markets
10492,1997-04-01,Singaporean Hokkien Fried Mee,Grains/Cereals,20,212.79999620914458,15.999999791383743,Canada,Bottom-Dollar Markets
10493,1997-04-02,Louisiana Fiery Hot Pepper Sauce,Condiments,15,226.79998932480814,-17.625023358687713,France,La maison d'Asie
10493,1997-04-02,Louisiana Hot Spiced Okra,Condiments,10,122.40000323057174,8.200004324316978,France,La maison d'Asie
10493,1997-04-02,Gudbrandsdalsost,Dairy Products,10,259.1999927043915,16.900008618831635,France,La maison d'Asie
10494,1997-04-02,Gnocchi di nonna Alice,Grains/Cereals,30,911.9999885559082,207.60000228881836,Brazil,Comércio Mineiro
10495,1997-04-03,Tunnbröd,Grains/Cereals,10,71.99999809265137,2.2999954223632812,Canada,Laughing Bacchus Wine Cellars
10495,1997-04-03,Jack's New England Clam Chowder,Seafood,20,153.99999618530273,-2.800006866455078,Canada,Laughing Bacchus Wine Cellars
10495,1997-04-03,Original Frankfurter grüne Soße,Condiments,5,51.99999809265137,3.000001907348633,Canada,Laughing Bacchus Wine Cellars
10496,1997-04-04,Gorgonzola Telino,Dairy Products,20,189.9999998509884,12.700004391372204,Brazil,Tradição Hipermercados
10497,1997-04-04,Gnocchi di nonna Alice,Grains/Cereals,14,425.5999946594238,96.88000106811523,Germany,Lehmanns Marktstand
10497,1997-04-04,Mozzarella di Giovanni,Dairy Products,25,694.9999809265137,-13.250064849853516,Germany,Lehmanns Marktstand
10497,1997-04-04,Original Frankfurter grüne Soße,Condiments,25,259.99999046325684,15.000009536743164,Germany,Lehmanns Marktstand
10498,1997-04-07,Guaraná Fantástica,Beverages,14,63.0,9.800000667572021,Venezuela,HILARION-Abastos
10498,1997-04-07,Boston Crab Meat,Seafood,5,91.99999809265137,9.499998092651367,Venezuela,HILARION-Abastos
10498,1997-04-07,Singaporean Hokkien Fried Mee,Grains/Cereals,30,420.0,45.0,Venezuela,HILARION-Abastos
10499,1997-04-08,Rössle Sauerkraut,Produce,20,911.9999694824219,39.59999084472656,Venezuela,LILA-Supermercado
10499,1997-04-08,Maxilaku,Confections,25,500.0,-21.000003814697266,Venezuela,LILA-Supermercado
10500,1997-04-09,Genen Shouyu,Condiments,12,176.6999998614192,-0.11999599635601044,France,La maison d'Asie
10500,1997-04-09,Rössle Sauerkraut,Produce,8,346.55998813152314,-2.4000033235549836,France,La maison d'Asie
10501,1997-04-09,Tourtière,Meat/Poultry,20,148.99999618530273,2.199993133544922,Germany,Blauer See Delikatessen
10502,1997-04-10,Rogede sild,Seafood,21,199.5,39.06000280380249,Mexico,Pericles Comidas clásicas
10502,1997-04-10,Perth Pasties,Meat/Poultry,6,196.79999542236328,-0.0600128173828125,Mexico,Pericles Comidas clásicas
10502,1997-04-10,Laughing Lumberjack Lager,Beverages,30,420.0,3.900003433227539,Mexico,Pericles Comidas clásicas
10503,1997-04-11,Tofu,Produce,70,1627.5,-11.900005340576172,Ireland,Hungry Owl All-Night Grocers
10503,1997-04-11,Louisiana Fiery Hot Pepper Sauce,Condiments,20,420.99998474121094,18.59996795654297,Ireland,Hungry Owl All-Night Grocers
10504,1997-04-11,Chang,Beverages,12,228.0,-6.719993591308594,USA,White Clover Markets
10504,1997-04-11,Sir Rodney's Scones,Confections,12,120.0,19.439998626708984,USA,White Clover Markets
10504,1997-04-11,Perth Pasties,Meat/Poultry,10,327.99999237060547,-0.1000213623046875,USA,White Clover Markets
10504,1997-04-11,Sirop d'érable,Condiments,25,712.5,96.75002098083496,USA,White Clover Markets
10505,1997-04-14,Tarte au sucre,Confections,3,147.89999771118164,6.359996795654297,Canada,Mère Paillarde
10506,1997-04-15,NuNuCa Nuß-Nougat-Creme,Confections,18,226.79999962449074,-26.820003122091293,Germany,Königlich Essen
10506,1997-04-15,Outback Lager,Beverages,14,188.99999968707561,-1.5399955064058304,Germany,Königlich Essen
10507,1997-04-15,Ipoh Coffee,Beverages,15,586.4999958872795,-88.05002242326736,Mexico,Antonio Moreno Taquería
10507,1997-04-15,Chocolade,Confections,15,162.56249886006117,-15.6375028565526,Mexico,Antonio Moreno Taquería
10508,1997-04-16,Konbu,Seafood,10,60.0,-1.3000011444091797,Germany,Ottilies Käseladen
10508,1997-04-16,Chartreuse verte,Beverages,10,180.0,20.900001525878906,Germany,Ottilies Käseladen
10509,1997-04-17,Rössle Sauerkraut,Produce,3,136.79999542236328,5.939998626708984,Germany,Blauer See Delikatessen
10510,1997-04-18,Thüringer Rostbratwurst,Meat/Poultry,36,4456.440032958984,289.4400329589844,USA,Save-a-lot Markets
10510,1997-04-18,Rhönbräu Klosterbier,Beverages,36,251.0999995842576,-37.26000865548849,USA,Save-a-lot Markets
10511,1997-04-18,Chef Anton's Cajun Seasoning,Condiments,50,934.9999934434891,-212.99996078014374,France,Bon app'
10511,1997-04-18,Uncle Bob's Organic Dried Pears,Produce,50,1274.9999910593033,-164.0000432729721,France,Bon app'
10511,1997-04-18,Northwoods Cranberry Sauce,Condiments,10,339.9999976158142,-14.799997806549072,France,Bon app'
10512,1997-04-21,Guaraná Fantástica,Beverages,10,38.2499997317791,0.2500002086162567,Brazil,Familia Arquibaldo
10512,1997-04-21,Spegesild,Seafood,9,91.79999935626984,0.8999959230422974,Brazil,Familia Arquibaldo
10512,1997-04-21,Zaanse koeken,Confections,6,48.449999660253525,-11.370001941919327,Brazil,Familia Arquibaldo
10512,1997-04-21,Camembert Pierrot,Dairy Products,12,346.7999975681305,-81.36000609397888,Brazil,Familia Arquibaldo
10513,1997-04-22,Sir Rodney's Scones,Confections,40,319.9999988079071,-15.200005769729614,Germany,Die Wandernde Kuh
10513,1997-04-22,Mascarpone Fabioli,Dairy Products,50,1279.9999952316284,-108.00001621246338,Germany,Die Wandernde Kuh
10513,1997-04-22,Sirop d'érable,Condiments,15,341.9999987259507,-27.449988685548306,Germany,Die Wandernde Kuh
10514,1997-04-22,Sir Rodney's Marmalade,Confections,39,3159.0,78.0,Austria,Ernst Handel
10514,1997-04-22,Rössle Sauerkraut,Produce,35,1595.9999465942383,69.29998397827148,Austria,Ernst Handel
10514,1997-04-22,Gnocchi di nonna Alice,Grains/Cereals,70,2660.0,484.4000053405762,Austria,Ernst Handel
10514,1997-04-22,Louisiana Fiery Hot Pepper Sauce,Condiments,39,820.9499702453613,36.26993751525879,Austria,Ernst Handel
10514,1997-04-22,Rhönbräu Klosterbier,Beverages,50,387.5,-13.000011444091797,Austria,Ernst Handel
10515,1997-04-23,Mishi Kobe Niku,Meat/Poultry,16,1319.1999907493591,-188.48006296157837,Germany,QUICK-Stop
10515,1997-04-23,Pavlova,Confections,50,872.5000381469727,-11.999988555908203,Germany,QUICK-Stop
10515,1997-04-23,Schoggi Schokolade,Confections,120,5268.000183105469,883.2000732421875,Germany,QUICK-Stop
10515,1997-04-23,Geitost,Dairy Products,16,33.99999976158142,-5.200001001358032,Germany,QUICK-Stop
10515,1997-04-23,Camembert Pierrot,Dairy Products,84,2427.5999829769135,-569.5200426578522,Germany,QUICK-Stop
10516,1997-04-24,Carnarvon Tigers,Seafood,25,1406.2499976716936,88.00000911578536,Ireland,Hungry Owl All-Night Grocers
10516,1997-04-24,Jack's New England Clam Chowder,Seafood,80,694.7999713838101,-88.4000255644321,Ireland,Hungry Owl All-Night Grocers
10516,1997-04-24,Singaporean Hokkien Fried Mee,Grains/Cereals,20,280.0,30.0,Ireland,Hungry Owl All-Night Grocers
10517,1997-04-24,Filo Mix,Grains/Cereals,6,42.0,2.9399986267089844,UK,North/South
10517,1997-04-24,Raclette Courdavault,Dairy Products,4,220.0,40.52000427246094,UK,North/South
10517,1997-04-24,Outback Lager,Beverages,6,90.0,8.340002059936523,UK,North/South
10518,1997-04-25,Guaraná Fantástica,Beverages,5,22.5,3.500000238418579,Mexico,Tortuga Restaurante
10518,1997-04-25,Côte de Blaye,Beverages,15,3952.5,210.5998992919922,Mexico,Tortuga Restaurante
10518,1997-04-25,Gula Malacca,Condiments,9,175.05000686645508,13.230010986328125,Mexico,Tortuga Restaurante
10519,1997-04-28,Ikura,Seafood,16,471.1999996304512,19.520006954669952,Switzerland,Chop-suey Chinese
10519,1997-04-28,Gnocchi di nonna Alice,Grains/Cereals,40,1520.0,276.8000030517578,Switzerland,Chop-suey Chinese
10519,1997-04-28,Camembert Pierrot,Dairy Products,10,322.99999974668026,-33.80000330507755,Switzerland,Chop-suey Chinese
10520,1997-04-29,Guaraná Fantástica,Beverages,8,36.0,5.600000381469727,Norway,Santé Gourmet
10520,1997-04-29,Perth Pasties,Meat/Poultry,5,163.99999618530273,-0.05001068115234375,Norway,Santé Gourmet
10521,1997-04-29,Steeleye Stout,Beverages,3,54.0,1.2299995422363281,Argentina,Cactus Comidas para llevar
10521,1997-04-29,Jack's New England Clam Chowder,Seafood,10,96.49999618530273,-1.400003433227539,Argentina,Cactus Comidas para llevar
10521,1997-04-29,Scottish Longbreads,Confections,6,75.0,9.479999542236328,Argentina,Cactus Comidas para llevar
10522,1997-04-30,Chai,Beverages,40,575.9999978542328,-159.99998688697815,Germany,Lehmanns Marktstand
10522,1997-04-30,Northwoods Cranberry Sauce,Condiments,24,960.0,108.48001098632812,Germany,Lehmanns Marktstand
10522,1997-04-30,Nord-Ost Matjeshering,Seafood,20,414.2399886912108,-114.95999299824234,Germany,Lehmanns Marktstand
10522,1997-04-30,Boston Crab Meat,Seafood,25,367.99999099969864,-44.50000900030136,Germany,Lehmanns Marktstand
10523,1997-05-01,Alice Mutton,Meat/Poultry,25,877.4999985471368,42.999971844255924,UK,Seven Seas Imports
10523,1997-05-01,Sir Rodney's Marmalade,Confections,15,1093.499998189509,-91.50000181049109,UK,Seven Seas Imports
10523,1997-05-01,Gravad lax,Seafood,18,421.19999930262566,-43.19998696446419,UK,Seven Seas Imports
10523,1997-05-01,Jack's New England Clam Chowder,Seafood,6,52.10999785378576,-6.630001917332407,UK,Seven Seas Imports
10524,1997-05-01,Ikura,Seafood,2,62.0,5.540000915527344,Sweden,Berglunds snabbköp
10524,1997-05-01,Nord-Ost Matjeshering,Seafood,10,258.8999938964844,-5.6999969482421875,Sweden,Berglunds snabbköp
10524,1997-05-01,Ipoh Coffee,Beverages,60,2760.0,61.7999267578125,Sweden,Berglunds snabbköp
10524,1997-05-01,Tourtière,Meat/Poultry,15,111.74999713897705,1.6499948501586914,Sweden,Berglunds snabbköp
10525,1997-05-02,Inlagd Sill,Seafood,30,570.0,102.29999542236328,France,Bon app'
10525,1997-05-02,Boston Crab Meat,Seafood,15,248.39999443888667,0.8999944388866652,France,Bon app'
10526,1997-05-05,Chai,Beverages,8,122.39999914169312,-24.799997806549072,Finland,Wartian Herkku
10526,1997-05-05,Konbu,Seafood,10,60.0,-1.3000011444091797,Finland,Wartian Herkku
10526,1997-05-05,Gnocchi di nonna Alice,Grains/Cereals,30,968.9999932050705,36.599995493888855,Finland,Wartian Herkku
10527,1997-05-05,Chef Anton's Cajun Seasoning,Condiments,50,989.9999983608723,-157.99995586276054,Germany,QUICK-Stop
10527,1997-05-05,Inlagd Sill,Seafood,30,512.9999991506338,45.29999457299709,Germany,QUICK-Stop
10528,1997-05-06,Queso Cabrales,Dairy Products,3,63.0,1.3799972534179688,USA,Great Lakes Food Market
10528,1997-05-06,Geitost,Dairy Products,8,15.999999940395355,-3.6000004410743713,USA,Great Lakes Food Market
10528,1997-05-06,Mozzarella di Giovanni,Dairy Products,9,313.1999931335449,-4.770023345947266,USA,Great Lakes Food Market
10529,1997-05-07,Pâté chinois,Meat/Poultry,14,336.0,-9.520004272460938,Belgium,Maison Dewey
10529,1997-05-07,Scottish Longbreads,Confections,20,250.0,31.599998474121094,Belgium,Maison Dewey
10529,1997-05-07,Gudbrandsdalsost,Dairy Products,10,360.0,52.90000915527344,Belgium,Maison Dewey
10530,1997-05-08,Alice Mutton,Meat/Poultry,40,1560.0,224.79995727539062,Austria,Piccolo und mehr
10530,1997-05-08,Ipoh Coffee,Beverages,25,1150.0,25.749969482421875,Austria,Piccolo und mehr
10530,1997-05-08,Sirop d'érable,Condiments,20,570.0,77.40001678466797,Austria,Piccolo und mehr
10530,1997-05-08,Lakkalikööri,Beverages,50,900.0,17.00000762939453,Austria,Piccolo und mehr
10531,1997-05-08,Raclette Courdavault,Dairy Products,2,110.0,20.26000213623047,Argentina,Océano Atlántico Ltda.
10532,1997-05-09,Nord-Ost Matjeshering,Seafood,15,388.34999084472656,-8.549995422363281,UK,Eastern Connection
10532,1997-05-09,Louisiana Hot Spiced Okra,Condiments,24,408.0,60.480010986328125,UK,Eastern Connection
10533,1997-05-12,Chef Anton's Cajun Seasoning,Condiments,50,1044.9999991804361,-102.99995504319668,Sweden,Folk och fä HB
10533,1997-05-12,Mozzarella di Giovanni,Dairy Products,24,835.1999816894531,-12.720062255859375,Sweden,Folk och fä HB
10533,1997-05-12,Röd Kaviar,Seafood,24,341.9999997317791,25.67999240756035,Sweden,Folk och fä HB
10534,1997-05-12,Nord-Ost Matjeshering,Seafood,10,258.8999938964844,-5.6999969482421875,Germany,Lehmanns Marktstand
10534,1997-05-12,Boston Crab Meat,Seafood,10,147.19999639987947,-17.800003600120533,Germany,Lehmanns Marktstand
10534,1997-05-12,Tourtière,Meat/Poultry,10,59.5999982520938,-13.800003273785109,Germany,Lehmanns Marktstand
10535,1997-05-13,Queso Cabrales,Dairy Products,50,944.9999984353781,-82.00004734098911,Mexico,Antonio Moreno Taquería
10535,1997-05-13,Boston Crab Meat,Seafood,10,165.5999962925911,0.5999962925911007,Mexico,Antonio Moreno Taquería
10535,1997-05-13,Ravioli Angelo,Grains/Cereals,5,87.74999985471368,2.1000040508806705,Mexico,Antonio Moreno Taquería
10535,1997-05-13,Raclette Courdavault,Dairy Products,15,742.4999987706542,69.45001479238272,Mexico,Antonio Moreno Taquería
10536,1997-05-14,Queso Manchego La Pastora,Dairy Products,15,427.5,-128.85000228881836,Germany,Lehmanns Marktstand
10536,1997-05-14,Gorgonzola Telino,Dairy Products,20,250.0,25.20000457763672,Germany,Lehmanns Marktstand
10536,1997-05-14,Geitost,Dairy Products,30,75.0,1.4999985694885254,Germany,Lehmanns Marktstand
10536,1997-05-14,Camembert Pierrot,Dairy Products,35,892.5,-356.30001068115234,Germany,Lehmanns Marktstand
10537,1997-05-14,Gorgonzola Telino,Dairy Products,30,375.0,37.80000686645508,Switzerland,Richter Supermarkt
10537,1997-05-14,Manjimup Dried Apples,Produce,6,318.0,9.299995422363281,Switzerland,Richter Supermarkt
10537,1997-05-14,Escargots de Bourgogne,Seafood,20,265.0,2.9999923706054688,Switzerland,Richter Supermarkt
10537,1997-05-14,Mozzarella di Giovanni,Dairy Products,21,730.7999839782715,-11.130054473876953,Switzerland,Richter Supermarkt
10537,1997-05-14,Röd Kaviar,Seafood,9,135.0,16.37999725341797,Switzerland,Richter Supermarkt
10538,1997-05-15,Outback Lager,Beverages,7,105.0,9.730002403259277,UK,B's Beverages
10538,1997-05-15,Mozzarella di Giovanni,Dairy Products,1,34.79999923706055,-0.5300025939941406,UK,B's Beverages
10539,1997-05-16,Konbu,Seafood,8,48.0,-1.0400009155273438,UK,B's Beverages
10539,1997-05-16,Sir Rodney's Scones,Confections,15,150.0,24.29999828338623,UK,B's Beverages
10539,1997-05-16,Geitost,Dairy Products,15,37.5,0.7499992847442627,UK,B's Beverages
10539,1997-05-16,Maxilaku,Confections,6,120.0,-5.040000915527344,UK,B's Beverages
10540,1997-05-19,Aniseed Syrup,Condiments,60,600.0,78.60002517700195,Germany,QUICK-Stop
10540,1997-05-19,Gumbär Gummibärchen,Confections,40,1249.1999816894531,-41.199951171875,Germany,QUICK-Stop
10540,1997-05-19,Côte de Blaye,Beverages,30,7905.0,421.1997985839844,Germany,QUICK-Stop
10540,1997-05-19,Scottish Longbreads,Confections,35,437.5,55.299997329711914,Germany,QUICK-Stop
10541,1997-05-19,Guaraná Fantástica,Beverages,35,141.7499997653067,8.750001434236765,Brazil,Hanari Carnes
10541,1997-05-19,Côte de Blaye,Beverages,4,948.5999984294176,-49.24002842605114,Brazil,Hanari Carnes
10541,1997-05-19,Louisiana Fiery Hot Pepper Sauce,Condiments,36,682.0199741515518,-42.30005606085058,Brazil,Hanari Carnes
10541,1997-05-19,Flotemysost,Dairy Products,9,174.14999971166253,10.260007951408625,Brazil,Hanari Carnes
10542,1997-05-20,Queso Cabrales,Dairy Products,15,299.2499997653067,-8.850013967603445,Germany,Königlich Essen
10542,1997-05-20,Tourtière,Meat/Poultry,24,169.85999551802874,-6.3000081440806355,Germany,Königlich Essen
10543,1997-05-21,Queso Manchego La Pastora,Dairy Products,30,968.9999932050705,-143.70001137256622,Venezuela,LILA-Supermercado
10543,1997-05-21,Tunnbröd,Grains/Cereals,70,535.4999962449074,-78.40003579854965,Venezuela,LILA-Supermercado
10544,1997-05-21,Rössle Sauerkraut,Produce,7,319.19998931884766,13.859996795654297,USA,Lonesome Pine Restaurant
10544,1997-05-21,Laughing Lumberjack Lager,Beverages,7,98.0,0.9100008010864258,USA,Lonesome Pine Restaurant
10545,1997-05-22,Queso Cabrales,Dairy Products,10,210.0,4.5999908447265625,USA,Lazy K Kountry Store
10546,1997-05-23,Uncle Bob's Organic Dried Pears,Produce,10,300.0,12.199993133544922,France,Victuailles en stock
10546,1997-05-23,Steeleye Stout,Beverages,30,540.0,12.299995422363281,France,Victuailles en stock
10546,1997-05-23,Tarte au sucre,Confections,40,1971.9999694824219,84.79995727539062,France,Victuailles en stock
10547,1997-05-23,Mascarpone Fabioli,Dairy Products,24,652.7999954223633,-13.440010070800781,UK,Seven Seas Imports
10547,1997-05-23,Inlagd Sill,Seafood,60,1140.0,204.59999084472656,UK,Seven Seas Imports
10548,1997-05-26,Sasquatch Ale,Beverages,10,105.0,-9.89999771118164,Germany,Toms Spezialitäten
10548,1997-05-26,Jack's New England Clam Chowder,Seafood,14,135.09999465942383,-1.9600048065185547,Germany,Toms Spezialitäten
10549,1997-05-27,Gorgonzola Telino,Dairy Products,55,584.3749959021807,-33.82499150931835,Germany,QUICK-Stop
10549,1997-05-27,Rogede sild,Seafood,100,807.4999943375587,43.500007688999176,Germany,QUICK-Stop
10549,1997-05-27,Manjimup Dried Apples,Produce,48,2162.3999848365784,-307.2000517845154,Germany,QUICK-Stop
10550,1997-05-28,Alice Mutton,Meat/Poultry,8,280.79999953508377,13.759990990161896,Spain,Godos Cocina Típica
10550,1997-05-28,Teatime Chocolate Biscuits,Confections,10,91.99999809265137,4.399995803833008,Spain,Godos Cocina Típica
10550,1997-05-28,Sir Rodney's Scones,Confections,6,53.99999991059303,3.719999223947525,Spain,Godos Cocina Típica
10550,1997-05-28,Sirop d'érable,Condiments,10,256.4999995753169,10.20000796765089,Spain,Godos Cocina Típica
10551,1997-05-28,Pavlova,Confections,40,593.300021779537,-114.29999958276767,Portugal,Furia Bacalhau e Frutos do Mar
10551,1997-05-28,Steeleye Stout,Beverages,20,305.9999978542328,-45.800005197525024,Portugal,Furia Bacalhau e Frutos do Mar
10551,1997-05-28,Gula Malacca,Condiments,40,778.0000305175781,58.800048828125,Portugal,Furia Bacalhau e Frutos do Mar
10552,1997-05-29,Gudbrandsdalsost,Dairy Products,18,648.0,95.22001647949219,Venezuela,HILARION-Abastos
10552,1997-05-29,Rhönbräu Klosterbier,Beverages,30,232.5,-7.800006866455078,Venezuela,HILARION-Abastos
10553,1997-05-30,Queso Cabrales,Dairy Products,15,315.0,6.899986267089844,Finland,Wartian Herkku
10553,1997-05-30,Pavlova,Confections,14,244.30001068115234,-3.359996795654297,Finland,Wartian Herkku
10553,1997-05-30,Gustaf's Knäckebröd,Grains/Cereals,24,504.0,85.19998168945312,Finland,Wartian Herkku
10553,1997-05-30,Gorgonzola Telino,Dairy Products,30,375.0,37.80000686645508,Finland,Wartian Herkku
10553,1997-05-30,Steeleye Stout,Beverages,6,108.0,2.4599990844726562,Finland,Wartian Herkku
10554,1997-05-30,Pavlova,Confections,30,497.3250213537365,-33.37499466799204,Germany,Ottilies Käseladen
10554,1997-05-30,Tunnbröd,Grains/Cereals,20,170.99999986588955,-4.400009289383888,Germany,Ottilies Käseladen
10554,1997-05-30,Tarte au sucre,Confections,20,936.6999847695231,-6.900021333992527,Germany,Ottilies Käseladen
10554,1997-05-30,Original Frankfurter grüne Soße,Condiments,10,123.49999990314245,-0.49999628216028214,Germany,Ottilies Käseladen
10555,1997-06-02,Tofu,Produce,30,557.999997921288,-144.60000436753035,USA,Save-a-lot Markets
10555,1997-06-02,Teatime Chocolate Biscuits,Confections,35,257.5999936997891,-49.00001431107518,USA,Save-a-lot Markets
10555,1997-06-02,Guaraná Fantástica,Beverages,18,64.79999975860119,-3.5999993830919266,USA,Save-a-lot Markets
10555,1997-06-02,Manjimup Dried Apples,Produce,20,847.9999968409538,-181.00001841783524,USA,Save-a-lot Markets
10555,1997-06-02,Gnocchi di nonna Alice,Grains/Cereals,40,1215.999995470047,-27.20000147819519,USA,Save-a-lot Markets
10556,1997-06-03,Mozzarella di Giovanni,Dairy Products,24,835.1999816894531,-12.720062255859375,Denmark,Simons bistro
10557,1997-06-03,Wimmers gute Semmelknödel,Grains/Cereals,30,997.5,120.0,Germany,Lehmanns Marktstand
10557,1997-06-03,Rhönbräu Klosterbier,Beverages,20,155.0,-5.200004577636719,Germany,Lehmanns Marktstand
10558,1997-06-04,Zaanse koeken,Confections,25,237.5,-11.750006675720215,UK,Around the Horn
10558,1997-06-04,Manjimup Dried Apples,Produce,20,1060.0,30.999984741210938,UK,Around the Horn
10558,1997-06-04,Filo Mix,Grains/Cereals,30,210.0,14.699993133544922,UK,Around the Horn
10558,1997-06-04,Perth Pasties,Meat/Poultry,18,590.3999862670898,-0.1800384521484375,UK,Around the Horn
10558,1997-06-04,Röd Kaviar,Seafood,3,45.0,5.459999084472656,UK,Around the Horn
10559,1997-06-05,Jack's New England Clam Chowder,Seafood,12,110.0099955649674,-7.470003977268931,France,Blondesddsl père et fils
10559,1997-06-05,Pâté chinois,Meat/Poultry,18,410.3999996781349,-33.840005815029144,France,Blondesddsl père et fils
10560,1997-06-06,Nord-Ost Matjeshering,Seafood,20,517.7999877929688,-11.399993896484375,Germany,Frankenversand
10560,1997-06-06,Tarte au sucre,Confections,15,554.6249914169312,-153.07501316070557,Germany,Frankenversand
10561,1997-06-06,Gula Malacca,Condiments,10,194.50000762939453,14.70001220703125,Sweden,Folk och fä HB
10561,1997-06-06,Manjimup Dried Apples,Produce,50,2650.0,77.49996185302734,Sweden,Folk och fä HB
10562,1997-06-09,Geitost,Dairy Products,20,44.999999925494194,-4.000001028180122,Italy,Reggiani Caseifici
10562,1997-06-09,Tarte au sucre,Confections,10,443.6999923989177,-28.100010652840126,Italy,Reggiani Caseifici
10563,1997-06-10,Inlagd Sill,Seafood,25,475.0,85.24999618530273,Brazil,Ricardo Adocicados
10563,1997-06-10,Filo Mix,Grains/Cereals,70,490.0,34.299983978271484,Brazil,Ricardo Adocicados
10564,1997-06-10,Alice Mutton,Meat/Poultry,16,592.7999995350838,58.71998244524002,USA,Rattlesnake Canyon Grocery
10564,1997-06-10,Gorgonzola Telino,Dairy Products,6,71.24999994412065,3.810001317411661,USA,Rattlesnake Canyon Grocery
10564,1997-06-10,Pâté chinois,Meat/Poultry,25,569.9999995529652,-47.00000807642937,USA,Rattlesnake Canyon Grocery
10565,1997-06-11,Guaraná Fantástica,Beverages,25,101.24999983236194,6.250001024454832,Canada,Mère Paillarde
10565,1997-06-11,Wimmers gute Semmelknödel,Grains/Cereals,18,538.6499991081655,12.149999108165503,Canada,Mère Paillarde
10566,1997-06-12,Queso Cabrales,Dairy Products,35,624.7499956190586,-94.15003642439842,France,Blondesddsl père et fils
10566,1997-06-12,Carnarvon Tigers,Seafood,18,956.2499932944775,7.1100015342235565,France,Blondesddsl père et fils
10566,1997-06-12,Lakkalikööri,Beverages,10,180.0,3.4000015258789062,France,Blondesddsl père et fils
10567,1997-06-12,Gorgonzola Telino,Dairy Products,60,599.9999977648258,-74.39998850226402,Ireland,Hungry Owl All-Night Grocers
10567,1997-06-12,Manjimup Dried Apples,Produce,3,159.0,4.649997711181641,Ireland,Hungry Owl All-Night Grocers
10567,1997-06-12,Raclette Courdavault,Dairy Products,40,1759.999993443489,-34.79996383190155,Ireland,Hungry Owl All-Night Grocers
10568,1997-06-13,Ikura,Seafood,5,155.0,13.85000228881836,Spain,Galería del gastrónomo
10569,1997-06-16,Gorgonzola Telino,Dairy Products,35,349.9999986961484,-43.39999329298735,USA,Rattlesnake Canyon Grocery
10569,1997-06-16,Lakkalikööri,Beverages,30,540.0,10.200004577636719,USA,Rattlesnake Canyon Grocery
10570,1997-06-17,Queso Cabrales,Dairy Products,15,299.2499997653067,-8.850013967603445,Canada,Mère Paillarde
10570,1997-06-17,Gnocchi di nonna Alice,Grains/Cereals,60,2165.9999983012676,301.20000287890434,Canada,Mère Paillarde
10571,1997-06-17,Tofu,Produce,11,217.3874984756112,-40.23250236362219,Austria,Ernst Handel
10571,1997-06-17,Singaporean Hokkien Fried Mee,Grains/Cereals,28,333.1999976634979,-16.800002336502075,Austria,Ernst Handel
10572,1997-06-18,Pavlova,Confections,12,188.46000792771576,-23.81999848097564,Sweden,Berglunds snabbköp
10572,1997-06-18,Mascarpone Fabioli,Dairy Products,10,287.99999952316284,10.399997234344482,Sweden,Berglunds snabbköp
10572,1997-06-18,Boston Crab Meat,Seafood,50,919.9999809265137,94.99998092651367,Sweden,Berglunds snabbköp
10572,1997-06-18,Rhönbräu Klosterbier,Beverages,15,104.624999826774,-15.525003606453538,Sweden,Berglunds snabbköp
10573,1997-06-19,Alice Mutton,Meat/Poultry,18,702.0,101.15998077392578,Mexico,Antonio Moreno Taquería
10573,1997-06-19,Sasquatch Ale,Beverages,40,560.0,100.40000915527344,Mexico,Antonio Moreno Taquería
10573,1997-06-19,Perth Pasties,Meat/Poultry,25,819.9999809265137,-0.25005340576171875,Mexico,Antonio Moreno Taquería
10574,1997-06-19,Geitost,Dairy Products,14,35.0,0.6999993324279785,USA,Trail's Head Gourmet Provisioners
10574,1997-06-19,Boston Crab Meat,Seafood,2,36.79999923706055,3.799999237060547,USA,Trail's Head Gourmet Provisioners
10574,1997-06-19,Tarte au sucre,Confections,10,492.99999237060547,21.199989318847656,USA,Trail's Head Gourmet Provisioners
10574,1997-06-19,Wimmers gute Semmelknödel,Grains/Cereals,6,199.5,24.0,USA,Trail's Head Gourmet Provisioners
10575,1997-06-20,Raclette Courdavault,Dairy Products,12,660.0,121.56001281738281,Germany,Morgenstern Gesundkost
10575,1997-06-20,Vegie-spread,Condiments,6,263.40000915527344,9.060012817382812,Germany,Morgenstern Gesundkost
10575,1997-06-20,Mozzarella di Giovanni,Dairy Products,30,1043.9999771118164,-15.900077819824219,Germany,Morgenstern Gesundkost
10575,1997-06-20,Lakkalikööri,Beverages,10,180.0,3.4000015258789062,Germany,Morgenstern Gesundkost
10576,1997-06-23,Chai,Beverages,10,180.0,-3.9999961853027344,Mexico,Tortuga Restaurante
10576,1997-06-23,Gorgonzola Telino,Dairy Products,20,250.0,25.20000457763672,Mexico,Tortuga Restaurante
