playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO
williau01,2018,1,WAS,NL,10,0,0,0,0,0,0,0,0,0,0,0
williju02,2018,1,TBA,AL,1,1,0,0,0,0,0,0,0,0,0,0
willima07,2018,1,CIN,NL,51,123,10,36,5,1,2,6,1,2,7,29
willima08,2018,1,SFN,NL,28,94,14,20,4,0,4,11,1,1,11,27
willini01,2018,1,PHI,NL,140,407,53,104,12,3,17,50,3,2,32,111
willita01,2018,1,MIL,NL,56,4,0,1,0,0,0,0,0,0,0,3
willitr01,2018,1,PIT,NL,31,43,3,5,0,0,0,0,0,0,2,13
wilsoal01,2018,1,DET,AL,59,0,0,0,0,0,0,0,0,0,0,0
wilsobo02,2018,1,MIN,AL,47,135,12,24,8,0,2,16,0,0,12,37
wilsobr02,2018,1,ATL,NL,3,2,0,0,0,0,0,0,0,0,0,0
wilsoju10,2018,1,CHN,NL,71,1,0,0,0,0,0,0,0,0,0,1
wingetr01,2018,1,SDN,NL,22,0,0,0,0,0,0,0,0,0,0,0
winkeje01,2018,1,CIN,NL,89,281,38,84,16,0,7,43,0,0,49,46
winklda01,2018,1,ATL,NL,69,1,0,0,0,0,0,0,0,0,0,0
wisdopa01,2018,1,SLN,NL,32,50,11,13,1,0,4,10,2,1,6,19
wislema01,2018,1,ATL,NL,7,8,0,0,0,0,0,0,0,0,0,4
wislema01,2018,2,CIN,NL,11,0,0,0,0,0,0,0,0,0,0,0
wittgni01,2018,1,MIA,NL,32,0,0,0,0,0,0,0,0,0,0,0
wolteto01,2018,1,COL,NL,74,182,19,31,4,4,3,27,2,0,26,33
wongko01,2018,1,SLN,NL,127,353,41,88,18,2,9,38,6,5,31,60
woodal02,2018,1,LAN,NL,33,44,1,2,0,0,0,0,1,0,0,25
woodbl01,2018,1,LAA,AL,13,0,0,0,0,0,0,0,0,0,0,0
woodhu01,2018,1,TBA,AL,31,0,0,0,0,0,0,0,0,0,0,0
woodrbr01,2018,1,MIL,NL,19,8,2,2,0,0,1,1,0,0,1,1
workmbr01,2018,1,BOS,AL,43,0,0,0,0,0,0,0,0,0,0,0
wrighda03,2018,1,NYN,NL,2,2,0,0,0,0,0,0,0,0,1,0
wrighky01,2018,1,ATL,NL,4,0,0,0,0,0,0,0,0,0,0,0
wrighmi01,2018,1,BAL,AL,48,1,0,0,0,0,0,0,0,0,0,0
wrighst01,2018,1,BOS,AL,20,0,0,0,0,0,0,0,0,0,0,0
wynnsau01,2018,1,BAL,AL,42,110,16,28,2,0,4,11,0,0,5,25
yacabji01,2018,1,BAL,AL,12,0,0,0,0,0,0,0,0,0,0,0
yarbrry01,2018,1,TBA,AL,38,3,0,0,0,0,0,0,0,0,0,2
yateski01,2018,1,SDN,NL,65,2,0,0,0,0,0,0,0,0,0,0
yelicch01,2018,1,MIL,NL,147,574,118,187,34,7,36,110,22,4,68,135
youngch04,2018,1,LAA,AL,56,113,17,19,2,1,6,13,2,0,11,37
younger03,2018,1,LAA,AL,41,109,12,22,4,2,1,8,5,1,6,28
zagunma01,2018,1,CHN,NL,5,5,0,2,1,0,0,1,0,0,1,1
zagurmi01,2018,1,MIL,NL,2,0,0,0,0,0,0,0,0,0,0,0
zamorda01,2018,1,NYN,NL,16,0,0,0,0,0,0,0,0,0,0,0
zastrro01,2018,1,CHN,NL,6,0,0,0,0,0,0,0,0,0,0,0
zieglbr01,2018,1,MIA,NL,53,0,0,0,0,0,0,0,0,0,0,0
zieglbr01,2018,2,ARI,NL,29,0,0,0,0,0,0,0,0,0,0,0
zimmebr01,2018,1,CLE,AL,34,106,14,24,5,0,2,9,4,1,7,44
zimmejo02,2018,1,DET,AL,25,2,0,0,0,0,0,0,0,0,0,2
zimmery01,2018,1,WAS,NL,85,288,33,76,21,2,13,51,1,1,30,55
zobribe01,2018,1,CHN,NL,139,455,67,139,28,3,9,58,3,4,55,60
zuninmi01,2018,1,SEA,AL,113,373,37,75,18,0,20,44,0,0,24,150
abadfe01,2019,1,SFN,NL,21,0,0,0,0,0,0,0,0,0,0,0
abreubr01,2019,1,HOU,AL,7,0,0,0,0,0,0,0,0,0,0,0
abreujo02,2019,1,CHA,AL,159,634,85,180,38,1,33,123,2,2,36,152
acunaro01,2019,1,ATL,NL,156,626,127,175,22,2,41,101,37,9,76,188
adamecr01,2019,1,SFN,NL,10,22,1,7,1,0,0,2,0,0,2,8
adamewi01,2019,1,TBA,AL,152,531,69,135,25,1,20,52,4,2,46,153
adamja01,2019,1,TOR,AL,23,0,0,0,0,0,0,0,0,0,0,0
adamsau01,2019,1,MIN,AL,2,0,0,0,0,0,0,0,0,0,0,0
adamsau01,2019,2,DET,AL,13,0,0,0,0,0,0,0,0,0,0,0
adamsau02,2019,1,WAS,NL,1,0,0,0,0,0,0,0,0,0,0,0
adamsau02,2019,2,SEA,AL,29,1,0,0,0,0,0,0,0,0,0,1
adamsch01,2019,1,NYA,AL,13,0,0,0,0,0,0,0,0,0,0,0
adamsma01,2019,1,WAS,NL,111,310,42,70,14,0,20,56,0,0,20,115
adducji02,2019,1,CHN,NL,2,5,0,0,0,0,0,0,0,0,0,3
adriaeh01,2019,1,MIN,AL,84,202,34,55,8,3,5,22,0,2,20,40
agrazda01,2019,1,PIT,NL,15,22,0,2,0,0,0,2,0,0,0,9
aguilje01,2019,1,MIL,NL,94,222,26,50,9,0,8,34,0,0,31,59
aguilje01,2019,2,TBA,AL,37,92,13,24,3,0,4,16,0,0,12,22
ahmedni01,2019,1,ARI,NL,158,556,79,141,33,6,19,82,8,2,52,113
alanirj01,2019,1,SEA,AL,4,0,0,0,0,0,0,0,0,0,0,0
alanirj01,2019,2,CIN,NL,8,1,0,1,0,0,0,1,0,0,0,0
alberha01,2019,1,BAL,AL,139,524,62,160,21,2,12,51,4,4,16,50
alberma01,2019,1,MIL,NL,67,0,0,0,0,0,0,0,0,0,0,0
albieoz01,2019,1,ATL,NL,160,640,102,189,43,8,24,86,15,4,54,112
alcaljo01,2019,1,MIN,AL,2,0,0,0,0,0,0,0,0,0,0,0
alcansa01,2019,1,MIA,NL,32,58,2,5,1,0,0,4,0,0,1,46
alcanvi01,2019,1,DET,AL,46,0,0,0,0,0,0,0,0,0,0,0
alexasc01,2019,1,LAN,NL,28,0,0,0,0,0,0,0,0,0,0,0
alexaty01,2019,1,DET,AL,13,0,0,0,0,0,0,0,0,0,0,0
alfarjo01,2019,1,MIA,NL,130,431,44,113,14,1,18,57,4,4,22,154
alforan01,2019,1,TOR,AL,16,28,3,5,0,0,1,1,2,0,1,11
allarko01,2019,1,TEX,AL,9,2,0,0,0,0,0,0,0,0,0,0
allenau01,2019,1,SDN,NL,34,65,4,14,4,0,0,3,0,0,6,21
allenco01,2019,1,LAA,AL,25,1,0,0,0,0,0,0,0,0,0,1
allengr01,2019,1,CLE,AL,89,231,30,53,9,3,4,27,8,2,11,53
allenlo01,2019,1,SDN,NL,8,4,1,1,0,0,0,0,0,0,0,0
allenlo01,2019,2,CLE,AL,1,0,0,0,0,0,0,0,0,0,0,0
almonab01,2019,1,ARI,NL,17,31,11,9,3,1,1,4,0,0,7,8
almonye01,2019,1,COL,NL,28,5,0,0,0,0,0,0,0,0,0,3
almoral01,2019,1,CHN,NL,130,339,41,80,11,1,12,32,2,1,16,62
alonspe01,2019,1,NYN,NL,161,597,103,155,30,2,53,120,1,0,72,183
alonsyo01,2019,1,CHA,AL,67,219,23,39,6,0,7,27,0,1,29,53
alonsyo01,2019,2,COL,NL,54,73,11,19,7,0,3,10,0,0,10,17
altavda01,2019,1,SEA,AL,17,0,0,0,0,0,0,0,0,0,0,0
altheaa01,2019,1,PHI,NL,22,29,2,1,1,0,0,1,0,0,1,9
altheaa01,2019,2,SFN,NL,1,1,0,0,0,0,0,0,0,0,0,1
altheaa01,2019,3,NYN,NL,26,31,6,4,1,0,1,2,0,0,2,15
altuvjo01,2019,1,HOU,AL,124,500,89,149,27,3,31,74,6,5,41,82
alvarjo02,2019,1,PHI,NL,67,0,0,0,0,0,0,0,0,0,0,0
alvarjo03,2019,1,TBA,AL,35,0,0,0,0,0,0,0,0,0,0,0
alvaryo01,2019,1,HOU,AL,87,313,58,98,26,0,27,78,0,0,52,94
alzolad01,2019,1,CHN,NL,4,5,0,0,0,0,0,0,0,0,0,2
anderbr04,2019,1,OAK,AL,31,8,1,4,0,0,0,0,0,0,0,2
anderbr06,2019,1,MIA,NL,126,459,57,120,33,1,20,66,5,1,44,114
anderch01,2019,1,MIL,NL,33,40,1,4,1,0,0,1,0,0,2,24
anderco01,2019,1,CLE,AL,5,0,0,0,0,0,0,0,0,0,0,0
anderdr02,2019,1,PHI,NL,2,1,0,0,0,0,0,0,0,0,0,1
anderju01,2019,1,LAA,AL,54,0,0,0,0,0,0,0,0,0,0,0
anderni01,2019,1,MIA,NL,45,0,0,0,0,0,0,0,0,0,0,0
anderni01,2019,2,TBA,AL,23,0,0,0,0,0,0,0,0,0,0,0
andersh01,2019,1,SFN,NL,28,25,0,2,1,0,0,0,0,0,0,19
anderta01,2019,1,OAK,AL,6,1,0,0,0,0,0,0,0,0,0,1
anderti01,2019,1,CHA,AL,123,498,81,167,32,0,18,56,17,5,15,109
anderty01,2019,1,COL,NL,5,7,1,1,0,0,0,0,0,0,0,4
andrima01,2019,1,ARI,NL,54,6,0,0,0,0,0,0,0,0,0,3
andruel01,2019,1,TEX,AL,147,600,81,165,27,4,12,72,31,8,34,96
andujmi01,2019,1,NYA,AL,12,47,1,6,0,0,0,1,0,0,1,11
aquinar01,2019,1,CIN,NL,56,205,31,53,8,0,19,47,7,0,16,60
aranovi01,2019,1,PHI,NL,3,0,0,0,0,0,0,0,0,0,0,0
araujpe01,2019,1,BAL,AL,1,0,0,0,0,0,0,0,0,0,0,0
archech01,2019,1,PIT,NL,23,35,1,4,0,0,0,2,0,0,3,19
arciaor01,2019,1,MIL,NL,152,494,51,110,16,1,15,59,8,5,43,109
arenano01,2019,1,COL,NL,155,588,102,185,31,2,41,118,3,2,62,93
armenro01,2019,1,HOU,AL,5,0,0,0,0,0,0,0,0,0,0,0
armstsh01,2019,1,SEA,AL,4,0,0,0,0,0,0,0,0,0,0,0
armstsh01,2019,2,BAL,AL,51,0,0,0,0,0,0,0,0,0,0,0
arozara01,2019,1,SLN,NL,19,20,4,6,1,0,1,2,2,1,2,4
arraelu01,2019,1,MIN,AL,92,326,54,109,20,1,4,28,2,2,36,29
arrieja01,2019,1,PHI,NL,24,45,2,7,1,0,0,4,0,0,1,19
arroych01,2019,1,TBA,AL,16,50,8,11,2,0,2,7,0,0,5,18
arteahu01,2019,1,KCA,AL,41,122,11,24,4,0,0,4,1,1,8,28
astudwi01,2019,1,MIN,AL,58,190,28,51,9,0,4,21,0,0,5,8
austity01,2019,1,MIN,AL,2,4,1,1,1,0,0,0,0,0,1,3
austity01,2019,2,SFN,NL,70,130,24,24,2,1,8,20,1,0,17,57
austity01,2019,3,MIL,NL,17,20,5,4,2,0,1,4,1,0,6,7
aveliab01,2019,1,SFN,NL,4,7,0,2,0,0,0,1,0,0,1,3
avilaal01,2019,1,ARI,NL,63,164,22,34,8,0,9,24,1,0,36,68
avilalu01,2019,1,NYN,NL,45,0,0,0,0,0,0,0,0,0,0,0
avilape01,2019,1,SDN,NL,1,1,0,0,0,0,0,0,0,0,0,0
baderha01,2019,1,SLN,NL,128,347,54,71,14,3,12,39,11,3,46,117
baezja01,2019,1,CHN,NL,138,531,89,149,38,4,29,85,11,7,28,156
baezmi01,2019,1,SDN,NL,24,0,0,0,0,0,0,0,0,0,0,0
baezpe01,2019,1,LAN,NL,71,0,0,0,0,0,0,0,0,0,0,0
baezsa01,2019,1,DET,AL,1,0,0,0,0,0,0,0,0,0,0,0
baileho02,2019,1,KCA,AL,18,1,0,0,0,0,0,0,0,0,0,0
baileho02,2019,2,OAK,AL,13,4,0,2,0,0,0,1,0,0,0,1
bandaan01,2019,1,TBA,AL,3,0,0,0,0,0,0,0,0,0,0,0
banuema01,2019,1,CHA,AL,16,0,0,0,0,0,0,0,0,0,0,0
bardlu01,2019,1,LAA,AL,32,0,0,0,0,0,0,0,0,0,0,0
barlosc01,2019,1,KCA,AL,61,0,0,0,0,0,0,0,0,0,0,0
barneau01,2019,1,LAN,NL,75,212,28,43,12,1,5,25,3,0,23,56
barneja01,2019,1,MIL,NL,18,0,0,0,0,0,0,0,0,0,0,0
barneja01,2019,2,KCA,AL,15,0,0,0,0,0,0,0,0,0,0,0
barnema01,2019,1,BOS,AL,70,1,0,0,0,0,0,0,0,0,0,1
barneto01,2019,1,CHN,NL,2,0,0,0,0,0,0,0,0,0,0,0
barnhtu01,2019,1,CIN,NL,114,316,32,73,14,0,11,40,1,0,44,83
baronst01,2019,1,PIT,NL,7,10,0,2,1,0,0,1,0,0,0,6
barraky01,2019,1,WAS,NL,33,0,0,0,0,0,0,0,0,0,0,0
barraky01,2019,2,SFN,NL,10,0,0,0,0,0,0,0,0,0,0,0
barreaa01,2019,1,WAS,NL,3,0,0,0,0,0,0,0,0,0,0,0
barrefr02,2019,1,OAK,AL,23,57,6,7,2,0,2,5,1,0,1,23
barreja01,2019,1,NYA,AL,2,0,0,0,0,0,0,0,0,0,0,0
barretr01,2019,1,WAS,NL,2,2,0,0,0,0,0,0,0,0,0,0
barrija01,2019,1,LAA,AL,19,2,0,0,0,0,0,0,0,0,0,1
bashlty01,2019,1,NYN,NL,24,0,0,0,0,0,0,0,0,0,0,0
bassan01,2019,1,SEA,AL,44,0,0,0,0,0,0,0,0,0,0,0
bassich01,2019,1,OAK,AL,28,4,0,0,0,0,0,0,0,0,0,2
bauerja01,2019,1,CLE,AL,117,372,46,84,16,1,12,43,3,3,45,115
bauertr01,2019,1,CLE,AL,24,5,0,1,0,0,0,0,0,0,0,3
bauertr01,2019,2,CIN,NL,10,14,1,2,0,0,0,0,0,0,2,9
bautige01,2019,1,SEA,AL,8,0,0,0,0,0,0,0,0,0,0,0
beatyma01,2019,1,LAN,NL,99,249,36,66,19,1,9,46,5,0,17,33
beckhgo01,2019,1,DET,AL,83,223,29,48,13,2,6,15,3,1,13,68
beckhti01,2019,1,SEA,AL,88,304,39,72,21,1,15,47,1,3,21,102
bednada01,2019,1,SDN,NL,13,0,0,0,0,0,0,0,0,0,0,0
bedroca01,2019,1,LAA,AL,59,0,0,0,0,0,0,0,0,0,0,0
beedety01,2019,1,SFN,NL,25,38,2,4,0,0,0,1,0,0,3,23
beeksja01,2019,1,TBA,AL,34,3,0,0,0,0,0,0,0,0,0,2
bellico01,2019,1,LAN,NL,156,558,121,170,34,3,47,115,15,5,95,108
belljo02,2019,1,PIT,NL,143,527,94,146,37,3,37,116,0,1,74,118
beltbr01,2019,1,SFN,NL,156,526,76,123,32,3,17,57,4,3,83,127
bemboan01,2019,1,TBA,AL,3,5,0,2,1,0,0,1,0,0,0,2
bemboan01,2019,2,LAA,AL,22,49,2,5,0,0,1,3,0,0,1,19
beninan01,2019,1,BOS,AL,138,541,72,144,40,5,13,68,10,3,59,140
bergetr01,2019,1,SFN,NL,21,0,0,0,0,0,0,0,0,0,0,0
berrijo01,2019,1,MIN,AL,32,4,1,0,0,0,0,0,0,0,1,4
bertijo01,2019,1,MIA,NL,73,256,52,70,14,1,6,24,17,3,24,73
betande01,2019,1,NYA,AL,1,0,0,0,0,0,0,0,0,0,0,0
bettich01,2019,1,COL,NL,39,5,0,0,0,0,0,0,0,0,2,2
bettsmo01,2019,1,BOS,AL,150,597,135,176,40,5,29,80,16,3,97,101
biagijo01,2019,1,TOR,AL,50,0,0,0,0,0,0,0,0,0,0,0
biagijo01,2019,2,HOU,AL,13,0,0,0,0,0,0,0,0,0,0,0
bichebo01,2019,1,TOR,AL,46,196,32,61,18,0,11,21,4,4,14,50
biddlje01,2019,1,ATL,NL,15,0,0,0,0,0,0,0,0,0,0,0
biddlje01,2019,2,SEA,AL,11,0,0,0,0,0,0,0,0,0,0,0
biddlje01,2019,3,TEX,AL,4,0,0,0,0,0,0,0,0,0,0,0
biebesh01,2019,1,CLE,AL,34,5,0,0,0,0,0,0,0,0,0,3
biggica01,2019,1,TOR,AL,100,354,66,83,17,2,16,48,14,0,71,123
birdgr01,2019,1,NYA,AL,10,35,6,6,0,0,1,1,0,0,6,16
birdky01,2019,1,TEX,AL,12,0,0,0,0,0,0,0,0,0,0,0
bishobr01,2019,1,SEA,AL,27,56,3,6,0,0,0,4,0,0,3,21
blachty01,2019,1,SFN,NL,2,1,0,0,0,0,0,0,0,0,0,1
blachty01,2019,2,BAL,AL,5,0,0,0,0,0,0,0,0,0,0,0
blackch02,2019,1,COL,NL,140,580,112,182,42,7,32,86,2,5,40,104
blackpa01,2019,1,OAK,AL,4,0,0,0,0,0,0,0,0,0,0,0
blackra01,2019,1,SFN,NL,2,0,0,0,0,0,0,0,0,0,0,0
blackra01,2019,2,MIL,NL,15,0,0,0,0,0,0,0,0,0,0,0
blandal01,2019,1,CIN,NL,23,36,6,9,1,0,1,3,0,0,10,14
blazemi01,2019,1,WAS,NL,4,0,0,0,0,0,0,0,0,0,0,0
bleieri01,2019,1,BAL,AL,53,0,0,0,0,0,0,0,0,0,0,0
blevije01,2019,1,ATL,NL,45,0,0,0,0,0,0,0,0,0,0,0
bogaexa01,2019,1,BOS,AL,155,614,110,190,52,0,33,117,4,2,76,122
bolanro01,2019,1,SDN,NL,5,5,1,0,0,0,0,1,0,0,0,4
boltsk01,2019,1,OAK,AL,5,10,1,1,1,0,0,0,0,0,1,3
bonifjo01,2019,1,KCA,AL,5,20,3,7,3,0,0,3,0,0,1,7
borucry01,2019,1,TOR,AL,2,0,0,0,0,0,0,0,0,0,0,0
boshebu01,2019,1,TOR,AL,28,0,0,0,0,0,0,0,0,0,0,0
boteda01,2019,1,CHN,NL,127,303,47,78,17,0,11,41,5,1,44,93
bourjpe01,2019,1,LAA,AL,26,44,4,4,1,0,0,2,2,0,1,15
bourju01,2019,1,LAA,AL,52,151,18,26,5,0,8,26,0,0,17,52
bourqja01,2019,1,WAS,NL,1,0,0,0,0,0,0,0,0,0,0,0
bowmama01,2019,1,CIN,NL,27,1,0,0,0,0,0,0,0,0,0,0
boxbebr01,2019,1,KCA,AL,29,0,0,0,0,0,0,0,0,0,0,0
boydma01,2019,1,DET,AL,32,2,0,1,0,0,0,0,0,0,0,1
brachbr01,2019,1,CHN,NL,43,4,0,1,0,0,0,1,0,0,0,1
brachbr01,2019,2,NYN,NL,16,0,0,0,0,0,0,0,0,0,0,0
bradfch02,2019,1,SEA,AL,12,0,0,0,0,0,0,0,0,0,0,0
bradlar01,2019,1,ARI,NL,66,1,0,0,0,0,0,0,0,0,0,1
bradlbo01,2019,1,CLE,AL,15,45,4,8,5,0,1,4,0,0,4,20
bradlja02,2019,1,BOS,AL,147,494,69,111,28,3,21,62,8,6,56,155
brantmi02,2019,1,HOU,AL,148,575,88,179,40,2,22,90,3,2,51,66
brantro01,2019,1,PHI,NL,1,1,0,0,0,0,0,0,0,0,0,1
brasiry01,2019,1,BOS,AL,62,0,0,0,0,0,0,0,0,0,0,0
braulst01,2019,1,PIT,NL,34,42,8,14,1,0,1,2,0,0,1,8
braunry02,2019,1,MIL,NL,144,459,70,131,31,2,22,75,11,1,34,105
brebbjo01,2019,1,SLN,NL,66,1,1,1,0,0,0,0,0,0,0,0
bregmal01,2019,1,HOU,AL,156,554,122,164,37,2,41,112,5,1,119,83
brennbr01,2019,1,SEA,AL,44,0,0,0,0,0,0,0,0,0,0,0
breweco01,2019,1,BOS,AL,58,0,0,0,0,0,0,0,0,0,0,0
briceau01,2019,1,MIA,NL,36,0,0,0,0,0,0,0,0,0,0,0
brighje01,2019,1,MIA,NL,32,1,0,0,0,0,0,0,0,0,0,1
brinsle01,2019,1,MIA,NL,75,226,15,39,9,1,0,15,1,1,13,74
britoso01,2019,1,TOR,AL,17,39,5,3,0,1,0,2,0,0,4,17
brittza01,2019,1,NYA,AL,66,0,0,0,0,0,0,0,0,0,0,0
brookaa01,2019,1,OAK,AL,15,0,0,0,0,0,0,0,0,0,0,0
brookaa01,2019,2,BAL,AL,14,3,0,0,0,0,0,0,0,0,0,1
brossmi01,2019,1,TBA,AL,51,132,17,36,7,0,6,16,1,0,7,39
brownse01,2019,1,OAK,AL,26,75,11,22,8,2,0,13,1,0,7,23
broxtke01,2019,1,BAL,AL,37,103,14,21,3,0,4,9,4,1,8,49
broxtke01,2019,2,SEA,AL,29,52,5,6,0,0,2,5,2,4,8,33
broxtke01,2019,3,NYN,NL,34,49,5,7,1,0,0,2,4,1,4,22
bruceja01,2019,1,SEA,AL,47,165,27,35,11,0,14,28,1,0,16,53
bruceja01,2019,2,PHI,NL,51,145,16,32,6,0,12,31,0,0,3,29
bryankr01,2019,1,CHN,NL,147,543,108,153,35,1,31,77,4,0,74,145
buchhcl01,2019,1,TOR,AL,12,0,0,0,0,0,0,0,0,0,0,0
buchtry01,2019,1,OAK,AL,64,0,0,0,0,0,0,0,0,0,0,0
buehlwa01,2019,1,LAN,NL,30,59,5,5,0,0,1,2,0,0,4,33
bumgama01,2019,1,SFN,NL,37,63,4,8,0,0,2,4,0,0,9,40
bummeaa01,2019,1,CHA,AL,58,0,0,0,0,0,0,0,0,0,0,0
bundydy01,2019,1,BAL,AL,30,2,0,0,0,0,0,0,0,0,0,2
burdini01,2019,1,PIT,NL,11,0,0,0,0,0,0,0,0,0,0,0
burkebr01,2019,1,TEX,AL,6,0,0,0,0,0,0,0,0,0,0,0
burneco01,2019,1,MIL,NL,32,7,0,2,0,0,0,0,0,0,0,2
burrry01,2019,1,CHA,AL,16,0,0,0,0,0,0,0,0,0,0,0
buterdr01,2019,1,COL,NL,16,43,6,7,3,0,0,3,0,0,4,14
buttrty01,2019,1,LAA,AL,72,0,0,0,0,0,0,0,0,0,0,0
buxtoby01,2019,1,MIN,AL,87,271,48,71,30,4,10,46,14,3,19,68
cabreas01,2019,1,TEX,AL,93,323,45,76,15,0,12,51,4,0,38,85
cabreas01,2019,2,WAS,NL,38,124,24,40,10,1,6,40,0,0,19,18
cabrege01,2019,1,SLN,NL,13,4,0,0,0,0,0,0,0,0,0,4
cabreme01,2019,1,PIT,NL,133,378,43,106,22,1,7,47,2,0,17,41
cabremi01,2019,1,DET,AL,136,493,41,139,21,0,12,59,0,0,48,108
cahiltr01,2019,1,LAA,AL,38,3,0,1,0,0,0,0,0,0,0,1
cainlo01,2019,1,MIL,NL,148,562,75,146,30,0,11,48,18,8,50,106
calhoko01,2019,1,LAA,AL,152,552,92,128,29,1,33,74,4,1,70,162
calhowi01,2019,1,TEX,AL,83,309,51,83,14,1,21,48,0,0,23,53
camarjo01,2019,1,ATL,NL,98,232,31,54,12,1,7,32,1,0,15,43
candeje01,2019,1,DET,AL,94,335,33,68,17,2,8,32,3,1,43,99
canhama01,2019,1,OAK,AL,126,410,80,112,16,3,26,58,3,2,67,107
cannigr01,2019,1,LAA,AL,18,2,0,0,0,0,0,0,0,0,0,1
canoro01,2019,1,NYN,NL,107,390,46,100,28,0,13,39,0,0,25,69
carasma01,2019,1,SEA,AL,11,1,0,0,0,0,0,0,0,0,0,0
caratvi01,2019,1,CHN,NL,95,244,31,65,11,0,11,34,1,0,29,59
carlesh01,2019,1,ATL,NL,6,1,0,0,0,0,0,0,0,0,0,1
carpeda01,2019,1,TEX,AL,4,0,0,0,0,0,0,0,0,0,0,0
carpema01,2019,1,SLN,NL,129,416,59,94,20,2,15,46,6,1,63,129
carpery01,2019,1,DET,AL,9,2,0,0,0,0,0,0,0,0,0,1
carraca01,2019,1,CLE,AL,23,0,0,0,0,0,0,0,0,0,0,0
casalcu01,2019,1,CIN,NL,84,207,24,52,9,0,8,32,0,0,25,59
cashnan01,2019,1,BAL,AL,17,3,1,0,0,0,0,0,0,0,0,0
cashnan01,2019,2,BOS,AL,25,0,0,0,0,0,0,0,0,0,0,0
casteni01,2019,1,DET,AL,100,403,57,110,37,3,11,37,2,1,31,96
casteni01,2019,2,CHN,NL,51,212,43,68,21,0,16,36,0,1,10,47
castidi01,2019,1,TBA,AL,65,1,0,0,0,0,0,0,0,0,0,1
castijo03,2019,1,SDN,NL,1,0,0,0,0,0,0,0,0,0,0,0
castilu02,2019,1,CIN,NL,32,62,3,6,1,0,0,0,0,0,0,32
castiwe01,2019,1,CHA,AL,72,230,19,48,12,0,12,41,0,0,16,74
castiwi01,2019,1,MIA,NL,2,7,0,1,1,0,0,2,0,0,0,3
castrha01,2019,1,DET,AL,97,354,30,103,10,4,5,38,4,2,9,86
castrja01,2019,1,MIN,AL,79,237,39,55,9,0,13,30,0,0,33,88
castrmi01,2019,1,BAL,AL,65,0,0,0,0,0,0,0,0,0,0,0
castrst01,2019,1,MIA,NL,162,636,68,172,31,4,22,86,2,2,28,111
castrwi01,2019,1,DET,AL,30,100,10,23,6,1,1,8,0,1,6,34
caveja01,2019,1,MIN,AL,72,198,28,51,11,2,8,25,0,0,21,71
ceasedy01,2019,1,CHA,AL,14,0,0,0,0,0,0,0,0,0,0,0
cedenxa01,2019,1,CHN,NL,5,0,0,0,0,0,0,0,0,0,0,0
centeju01,2019,1,BOS,AL,7,15,0,2,0,0,0,2,1,0,2,2
cervefr01,2019,1,PIT,NL,34,109,11,21,3,0,1,5,1,0,9,31
cervefr01,2019,2,ATL,NL,14,32,4,9,5,1,2,7,0,0,4,10
cessalu01,2019,1,NYA,AL,43,1,0,0,0,0,0,0,0,0,0,1
chacijh01,2019,1,MIL,NL,19,24,2,3,0,0,1,1,0,0,1,10
chacijh01,2019,2,BOS,AL,6,0,0,0,0,0,0,0,0,0,0,0
chafian01,2019,1,ARI,NL,77,0,0,0,0,0,0,0,0,0,0,0
changyu01,2019,1,CLE,AL,28,73,8,13,2,1,1,6,0,0,11,22
chapmar01,2019,1,NYA,AL,60,0,0,0,0,0,0,0,0,0,0,0
chapmma01,2019,1,OAK,AL,156,583,102,145,36,3,36,91,1,1,73,147
chargjt01,2019,1,LAN,NL,21,1,0,0,0,0,0,0,0,0,0,1
chatwty01,2019,1,CHN,NL,41,18,1,3,2,0,0,1,0,0,1,6
chaveje01,2019,1,TEX,AL,48,2,0,1,0,0,0,0,0,0,0,1
chavimi01,2019,1,BOS,AL,95,347,46,88,10,1,18,58,2,1,31,127
chenwe02,2019,1,MIA,NL,45,5,0,0,0,0,0,0,0,0,0,4
chiriro01,2019,1,HOU,AL,114,366,57,87,22,1,17,58,1,2,51,125
chiriyo01,2019,1,TBA,AL,26,2,0,0,0,0,0,0,0,0,0,2
choiji01,2019,1,TBA,AL,127,410,54,107,20,2,19,63,2,3,64,108
choosh01,2019,1,TEX,AL,151,563,93,149,31,2,24,61,15,1,78,165
cimbead01,2019,1,CLE,AL,68,0,0,0,0,0,0,0,0,0,0,0
cishest01,2019,1,CHN,NL,70,2,0,0,0,0,0,0,0,0,0,0
cisnejo01,2019,1,DET,AL,35,0,0,0,0,0,0,0,0,0,0,0
ciuffni01,2019,1,TBA,AL,3,6,0,1,0,0,0,0,0,0,0,3
civalaa01,2019,1,CLE,AL,10,2,0,0,0,0,0,0,0,0,0,1
clarkta01,2019,1,ARI,NL,23,24,2,6,0,0,1,2,0,0,0,10
claseem01,2019,1,TEX,AL,21,0,0,0,0,0,0,0,0,0,0,0
claudal01,2019,1,MIL,NL,83,0,0,0,0,0,0,0,0,0,0,0
clevimi01,2019,1,CLE,AL,21,2,0,0,0,0,0,0,0,0,0,1
clippty01,2019,1,CLE,AL,53,0,0,0,0,0,0,0,0,0,0,0
cobbal01,2019,1,BAL,AL,3,0,0,0,0,0,0,0,0,0,0,0
coleaj01,2019,1,CLE,AL,25,0,0,0,0,0,0,0,0,0,0,0
